age,education,marital-status,occupation,relationship
0.2097222628698528,0.16339371945330564,0.012877169364043432,0.13459568614826303,0.258684772747227
0.12473294506716615,0.324592466855922,0.3319383066522286,0.13801984254733823,0.105417191021101
0.23691065000438993,0.324592466855922,0.4554420673710088,0.13184465451139923,0.4017384178641459
0.12473294506716615,0.22052152535924377,0.4554420673710088,0.1206356639058796,0.04717726594281366
0.23691065000438993,0.16339371945330564,0.4554420673710088,0.12048933243583365,0.4017384178641459
0.1888261289472914,0.16339371945330564,0.4554420673710088,0.13011794316485703,0.4017384178641459
0.2097222628698528,0.22052152535924377,0.4554420673710088,0.13011794316485703,0.4017384178641459
0.04269952295940765,0.23708624776844509,0.03134420088384208,0.1206356639058796,0.258684772747227
0.021247329450671662,0.22052152535924377,0.3319383066522286,0.06617109075477773,0.1558722818929439
0.03052474465158477,0.22052152535924377,0.3319383066522286,0.1206356639058796,0.258684772747227
0.03052474465158477,0.23708624776844509,0.3319383066522286,0.12048933243583365,0.1558722818929439
0.23691065000438993,0.22052152535924377,0.4554420673710088,0.13459568614826303,0.4017384178641459
0.23691065000438993,0.22052152535924377,0.4554420673710088,0.13184465451139923,0.4017384178641459
0.2097222628698528,0.22052152535924377,0.03134420088384208,0.13011794316485703,0.258684772747227
0.2097222628698528,0.324592466855922,0.03134420088384208,0.10603178319529398,0.258684772747227
0.23691065000438993,0.324592466855922,0.4554420673710088,0.1206356639058796,0.04717726594281366
0.23691065000438993,0.324592466855922,0.4554420673710088,0.13184465451139923,0.4017384178641459
0.1888261289472914,0.22052152535924377,0.4554420673710088,0.12048933243583365,0.4017384178641459
0.23691065000438993,0.22052152535924377,0.4554420673710088,0.13801984254733823,0.4017384178641459
0.23691065000438993,0.22052152535924377,0.4554420673710088,0.12048933243583365,0.4017384178641459
0.1888261289472914,0.324592466855922,0.4554420673710088,0.13184465451139923,0.4017384178641459
0.07629722848195733,0.324592466855922,0.3319383066522286,0.05209400333635752,0.105417191021101
0.2097222628698528,0.22052152535924377,0.4554420673710088,0.13011794316485703,0.4017384178641459
0.23691065000438993,0.324592466855922,0.4554420673710088,0.13011794316485703,0.4017384178641459
0.2097222628698528,0.23708624776844509,0.4554420673710088,0.05209400333635752,0.4017384178641459
0.2097222628698528,0.324592466855922,0.13564927273259386,0.05209400333635752,0.258684772747227
0.23691065000438993,0.22052152535924377,0.3319383066522286,0.05209400333635752,0.258684772747227
0.021247329450671662,0.324592466855922,0.3319383066522286,0.13459568614826303,0.1558722818929439
0.2097222628698528,0.0544060405630835,0.4554420673710088,0.12048933243583365,0.4017384178641459
0.23691065000438993,0.324592466855922,0.4554420673710088,0.12048933243583365,0.4017384178641459
0.23691065000438993,0.324592466855922,0.4554420673710088,0.13459568614826303,0.04717726594281366
0.1888261289472914,0.23708624776844509,0.13564927273259386,0.13801984254733823,0.258684772747227
0.03052474465158477,0.23708624776844509,0.3319383066522286,0.12048933243583365,0.1558722818929439
0.04269952295940765,0.23708624776844509,0.4554420673710088,0.06617109075477773,0.4017384178641459
0.04269952295940765,0.16339371945330564,0.03134420088384208,0.13459568614826303,0.258684772747227
0.1888261289472914,0.0544060405630835,0.3319383066522286,0.13459568614826303,0.1558722818929439
0.1888261289472914,0.23708624776844509,0.3319383066522286,0.13011794316485703,0.1558722818929439
0.04269952295940765,0.324592466855922,0.3319383066522286,0.1206356639058796,0.258684772747227
0.23691065000438993,0.22052152535924377,0.4554420673710088,0.12048933243583365,0.4017384178641459
0.2097222628698528,0.23708624776844509,0.13564927273259386,0.10603178319529398,0.031110070531768563
0.23691065000438993,0.0544060405630835,0.4554420673710088,0.13459568614826303,0.4017384178641459
0.12473294506716615,0.22052152535924377,0.3319383066522286,0.13011794316485703,0.258684772747227
0.1888261289472914,0.22052152535924377,0.4554420673710088,0.13184465451139923,0.4017384178641459
0.12473294506716615,0.324592466855922,0.4554420673710088,0.1206356639058796,0.04717726594281366
0.1888261289472914,0.16339371945330564,0.3319383066522286,0.13011794316485703,0.258684772747227
0.12473294506716615,0.23708624776844509,0.3319383066522286,0.13184465451139923,0.258684772747227
0.07629722848195733,0.22052152535924377,0.3319383066522286,0.10603178319529398,0.105417191021101
0.04568468494834499,0.22052152535924377,0.3319383066522286,0.12048933243583365,0.258684772747227
0.021247329450671662,0.22052152535924377,0.3319383066522286,0.05209400333635752,0.1558722818929439
0.23691065000438993,0.23708624776844509,0.4554420673710088,0.13459568614826303,0.4017384178641459
0.12473294506716615,0.16339371945330564,0.3319383066522286,0.13459568614826303,0.1558722818929439
0.023354502619333313,0.22052152535924377,0.3319383066522286,0.13184465451139923,0.1558722818929439
0.2097222628698528,0.16339371945330564,0.4554420673710088,0.13459568614826303,0.4017384178641459
0.07629722848195733,0.22052152535924377,0.012877169364043432,0.13801984254733823,0.105417191021101
0.23691065000438993,0.324592466855922,0.4554420673710088,0.13801984254733823,0.4017384178641459
0.23691065000438993,0.16339371945330564,0.13564927273259386,0.13459568614826303,0.105417191021101
0.12473294506716615,0.324592466855922,0.4554420673710088,0.13011794316485703,0.4017384178641459
0.07629722848195733,0.16339371945330564,0.3319383066522286,0.13459568614826303,0.258684772747227
0.2097222628698528,0.324592466855922,0.4554420673710088,0.06617109075477773,0.4017384178641459
0.23691065000438993,0.324592466855922,0.4554420673710088,0.13801984254733823,0.4017384178641459
0.07629722848195733,0.324592466855922,0.3319383066522286,0.05209400333635752,0.258684772747227
0.1888261289472914,0.23708624776844509,0.4554420673710088,0.10603178319529398,0.4017384178641459
0.23691065000438993,0.324592466855922,0.03195879305803506,0.13801984254733823,0.258684772747227
0.2097222628698528,0.23708624776844509,0.4554420673710088,0.13011794316485703,0.4017384178641459
0.23691065000438993,0.0544060405630835,0.3319383066522286,0.13801984254733823,0.258684772747227
0.04568468494834499,0.22052152535924377,0.3319383066522286,0.1206356639058796,0.1558722818929439
0.1888261289472914,0.22052152535924377,0.4554420673710088,0.13801984254733823,0.4017384178641459
0.2097222628698528,0.16339371945330564,0.4554420673710088,0.13011794316485703,0.4017384178641459
0.23691065000438993,0.22052152535924377,0.4554420673710088,0.13459568614826303,0.04717726594281366
0.1888261289472914,0.324592466855922,0.3319383066522286,0.13184465451139923,0.258684772747227
0.023354502619333313,0.23708624776844509,0.4554420673710088,0.13801984254733823,0.031110070531768563
0.2097222628698528,0.23708624776844509,0.13564927273259386,0.10603178319529398,0.258684772747227
0.23691065000438993,0.22052152535924377,0.3319383066522286,0.13801984254733823,0.258684772747227
0.23691065000438993,0.16339371945330564,0.4554420673710088,0.13459568614826303,0.04717726594281366
0.04568468494834499,0.22052152535924377,0.3319383066522286,0.12048933243583365,0.1558722818929439
0.12473294506716615,0.324592466855922,0.03195879305803506,0.13184465451139923,0.258684772747227
0.2097222628698528,0.324592466855922,0.4554420673710088,0.13184465451139923,0.4017384178641459
0.23691065000438993,0.324592466855922,0.13564927273259386,0.13801984254733823,0.258684772747227
0.12473294506716615,0.23708624776844509,0.3319383066522286,0.12048933243583365,0.258684772747227
0.2097222628698528,0.23708624776844509,0.4554420673710088,0.06617109075477773,0.4017384178641459
0.2097222628698528,0.22052152535924377,0.4554420673710088,0.1206356639058796,0.04717726594281366
0.04269952295940765,0.23708624776844509,0.03134420088384208,0.13459568614826303,0.105417191021101
0.2097222628698528,0.324592466855922,0.03195879305803506,0.10603178319529398,0.258684772747227
0.04568468494834499,0.324592466855922,0.3319383066522286,0.13184465451139923,0.1558722818929439
0.23691065000438993,0.324592466855922,0.13564927273259386,0.13184465451139923,0.105417191021101
0.23691065000438993,0.23708624776844509,0.012877169364043432,0.13801984254733823,0.105417191021101
0.04568468494834499,0.23708624776844509,0.3319383066522286,0.13184465451139923,0.1558722818929439
0.23691065000438993,0.23708624776844509,0.13564927273259386,0.05209400333635752,0.258684772747227
0.23691065000438993,0.324592466855922,0.13564927273259386,0.1206356639058796,0.258684772747227
0.23691065000438993,0.22052152535924377,0.4554420673710088,0.13459568614826303,0.4017384178641459
0.1888261289472914,0.23708624776844509,0.4554420673710088,0.12048933243583365,0.4017384178641459
0.1888261289472914,0.22052152535924377,0.3319383066522286,0.12048933243583365,0.258684772747227
0.12473294506716615,0.23708624776844509,0.3319383066522286,0.13801984254733823,0.258684772747227
0.12473294506716615,0.16339371945330564,0.4554420673710088,0.13459568614826303,0.04717726594281366
0.23691065000438993,0.324592466855922,0.4554420673710088,0.05209400333635752,0.4017384178641459
0.07629722848195733,0.23708624776844509,0.3319383066522286,0.10603178319529398,0.1558722818929439
0.1888261289472914,0.22052152535924377,0.03195879305803506,0.1206356639058796,0.1558722818929439
0.23691065000438993,0.22052152535924377,0.4554420673710088,0.12048933243583365,0.4017384178641459
0.03052474465158477,0.23708624776844509,0.3319383066522286,0.13184465451139923,0.1558722818929439
0.1888261289472914,0.23708624776844509,0.4554420673710088,0.12048933243583365,0.4017384178641459
0.04269952295940765,0.23708624776844509,0.4554420673710088,0.13801984254733823,0.4017384178641459
0.23691065000438993,0.16339371945330564,0.13564927273259386,0.13459568614826303,0.105417191021101
0.04568468494834499,0.22052152535924377,0.3319383066522286,0.10603178319529398,0.1558722818929439
0.1888261289472914,0.324592466855922,0.3319383066522286,0.13801984254733823,0.105417191021101
0.023354502619333313,0.22052152535924377,0.3319383066522286,0.13801984254733823,0.031110070531768563
0.2097222628698528,0.23708624776844509,0.4554420673710088,0.13459568614826303,0.4017384178641459
0.1888261289472914,0.16339371945330564,0.4554420673710088,0.1206356639058796,0.4017384178641459
0.04269952295940765,0.22052152535924377,0.4554420673710088,0.13011794316485703,0.4017384178641459
0.12473294506716615,0.22052152535924377,0.3319383066522286,0.13801984254733823,0.258684772747227
0.03052474465158477,0.23708624776844509,0.3319383066522286,0.10603178319529398,0.1558722818929439
0.23691065000438993,0.324592466855922,0.3319383066522286,0.10603178319529398,0.258684772747227
0.07629722848195733,0.324592466855922,0.3319383066522286,0.06617109075477773,0.105417191021101
0.04568468494834499,0.16339371945330564,0.3319383066522286,0.13459568614826303,0.258684772747227
0.2097222628698528,0.22052152535924377,0.4554420673710088,0.13801984254733823,0.4017384178641459
0.1888261289472914,0.324592466855922,0.3319383066522286,0.12048933243583365,0.258684772747227
0.1888261289472914,0.324592466855922,0.4554420673710088,0.13011794316485703,0.4017384178641459
0.23691065000438993,0.324592466855922,0.4554420673710088,0.1206356639058796,0.4017384178641459
0.021247329450671662,0.23708624776844509,0.3319383066522286,0.13801984254733823,0.1558722818929439
0.1888261289472914,0.22052152535924377,0.4554420673710088,0.13184465451139923,0.4017384178641459
0.04269952295940765,0.324592466855922,0.03134420088384208,0.12048933243583365,0.258684772747227
0.03052474465158477,0.324592466855922,0.3319383066522286,0.1206356639058796,0.1558722818929439
0.1888261289472914,0.16339371945330564,0.3319383066522286,0.13459568614826303,0.258684772747227
0.12473294506716615,0.23708624776844509,0.03134420088384208,0.10603178319529398,0.258684772747227
0.03052474465158477,0.23708624776844509,0.3319383066522286,0.05209400333635752,0.1558722818929439
0.023354502619333313,0.23708624776844509,0.03195879305803506,0.12048933243583365,0.258684772747227
0.2097222628698528,0.23708624776844509,0.03134420088384208,0.12048933243583365,0.105417191021101
0.07629722848195733,0.22052152535924377,0.3319383066522286,0.10603178319529398,0.258684772747227
0.23691065000438993,0.16339371945330564,0.13564927273259386,0.13011794316485703,0.258684772747227
0.23691065000438993,0.23708624776844509,0.3319383066522286,0.1206356639058796,0.258684772747227
0.1888261289472914,0.324592466855922,0.4554420673710088,0.10603178319529398,0.031110070531768563
0.1888261289472914,0.23708624776844509,0.3319383066522286,0.13801984254733823,0.258684772747227
0.2097222628698528,0.22052152535924377,0.13564927273259386,0.10603178319529398,0.105417191021101
0.1888261289472914,0.324592466855922,0.3319383066522286,0.05209400333635752,0.258684772747227
0.03052474465158477,0.324592466855922,0.3319383066522286,0.1206356639058796,0.1558722818929439
0.2097222628698528,0.324592466855922,0.4554420673710088,0.13184465451139923,0.4017384178641459
0.03052474465158477,0.22052152535924377,0.3319383066522286,0.13801984254733823,0.1558722818929439
0.12473294506716615,0.324592466855922,0.4554420673710088,0.10603178319529398,0.4017384178641459
0.12473294506716615,0.23708624776844509,0.4554420673710088,0.13184465451139923,0.4017384178641459
0.07629722848195733,0.324592466855922,0.3319383066522286,0.13801984254733823,0.1558722818929439
0.04269952295940765,0.22052152535924377,0.13564927273259386,0.13011794316485703,0.258684772747227
0.12473294506716615,0.324592466855922,0.4554420673710088,0.13459568614826303,0.4017384178641459
0.12473294506716615,0.324592466855922,0.3319383066522286,0.05209400333635752,0.258684772747227
0.2097222628698528,0.324592466855922,0.4554420673710088,0.06617109075477773,0.4017384178641459
0.1888261289472914,0.23708624776844509,0.3319383066522286,0.10603178319529398,0.258684772747227
0.04269952295940765,0.324592466855922,0.4554420673710088,0.13011794316485703,0.4017384178641459
0.07629722848195733,0.23708624776844509,0.3319383066522286,0.12048933243583365,0.258684772747227
0.23691065000438993,0.324592466855922,0.13564927273259386,0.1206356639058796,0.105417191021101
0.12473294506716615,0.16339371945330564,0.3319383066522286,0.13011794316485703,0.258684772747227
0.2097222628698528,0.22052152535924377,0.4554420673710088,0.13011794316485703,0.4017384178641459
0.23691065000438993,0.0544060405630835,0.03195879305803506,0.13801984254733823,0.258684772747227
0.1888261289472914,0.0544060405630835,0.3319383066522286,0.13011794316485703,0.258684772747227
0.1888261289472914,0.23708624776844509,0.4554420673710088,0.13459568614826303,0.4017384178641459
0.2097222628698528,0.23708624776844509,0.4554420673710088,0.10603178319529398,0.4017384178641459
0.04269952295940765,0.324592466855922,0.13564927273259386,0.12048933243583365,0.258684772747227
0.07629722848195733,0.16339371945330564,0.3319383066522286,0.13459568614826303,0.031110070531768563
0.23691065000438993,0.16339371945330564,0.4554420673710088,0.06617109075477773,0.4017384178641459
0.2097222628698528,0.0544060405630835,0.3319383066522286,0.13459568614826303,0.258684772747227
0.04269952295940765,0.23708624776844509,0.4554420673710088,0.05209400333635752,0.4017384178641459
0.12473294506716615,0.22052152535924377,0.4554420673710088,0.06617109075477773,0.4017384178641459
0.23691065000438993,0.0544060405630835,0.4554420673710088,0.13011794316485703,0.4017384178641459
0.2097222628698528,0.23708624776844509,0.4554420673710088,0.06617109075477773,0.4017384178641459
0.23691065000438993,0.16339371945330564,0.3319383066522286,0.13184465451139923,0.258684772747227
0.023354502619333313,0.22052152535924377,0.3319383066522286,0.10603178319529398,0.258684772747227
0.23691065000438993,0.23708624776844509,0.13564927273259386,0.06617109075477773,0.105417191021101
0.23691065000438993,0.324592466855922,0.4554420673710088,0.13184465451139923,0.4017384178641459
0.03052474465158477,0.23708624776844509,0.3319383066522286,0.12048933243583365,0.1558722818929439
0.2097222628698528,0.0544060405630835,0.13564927273259386,0.13459568614826303,0.258684772747227
0.23691065000438993,0.0544060405630835,0.4554420673710088,0.13011794316485703,0.04717726594281366
0.021247329450671662,0.23708624776844509,0.3319383066522286,0.12048933243583365,0.1558722818929439
0.12473294506716615,0.324592466855922,0.3319383066522286,0.13011794316485703,0.258684772747227
0.12473294506716615,0.16339371945330564,0.3319383066522286,0.13801984254733823,0.258684772747227
0.1888261289472914,0.324592466855922,0.13564927273259386,0.1206356639058796,0.105417191021101
0.2097222628698528,0.23708624776844509,0.13564927273259386,0.1206356639058796,0.258684772747227
0.23691065000438993,0.23708624776844509,0.4554420673710088,0.10603178319529398,0.4017384178641459
0.23691065000438993,0.22052152535924377,0.13564927273259386,0.13459568614826303,0.258684772747227
0.1888261289472914,0.324592466855922,0.4554420673710088,0.13801984254733823,0.4017384178641459
0.12473294506716615,0.16339371945330564,0.4554420673710088,0.12048933243583365,0.4017384178641459
0.2097222628698528,0.16339371945330564,0.03195879305803506,0.1206356639058796,0.105417191021101
0.04269952295940765,0.324592466855922,0.4554420673710088,0.13011794316485703,0.4017384178641459
0.021247329450671662,0.324592466855922,0.3319383066522286,0.12048933243583365,0.1558722818929439
0.03052474465158477,0.23708624776844509,0.3319383066522286,0.13801984254733823,0.1558722818929439
0.12473294506716615,0.23708624776844509,0.03195879305803506,0.05209400333635752,0.258684772747227
0.07629722848195733,0.324592466855922,0.3319383066522286,0.10603178319529398,0.258684772747227
0.1888261289472914,0.23708624776844509,0.4554420673710088,0.10603178319529398,0.4017384178641459
0.04568468494834499,0.22052152535924377,0.3319383066522286,0.13184465451139923,0.105417191021101
0.1888261289472914,0.324592466855922,0.13564927273259386,0.1206356639058796,0.105417191021101
0.021247329450671662,0.22052152535924377,0.3319383066522286,0.1206356639058796,0.258684772747227
0.23691065000438993,0.324592466855922,0.4554420673710088,0.05209400333635752,0.04717726594281366
0.12473294506716615,0.324592466855922,0.4554420673710088,0.05209400333635752,0.4017384178641459
0.2097222628698528,0.22052152535924377,0.13564927273259386,0.12048933243583365,0.105417191021101
0.04269952295940765,0.16339371945330564,0.03134420088384208,0.05209400333635752,0.258684772747227
0.2097222628698528,0.324592466855922,0.4554420673710088,0.13801984254733823,0.4017384178641459
0.2097222628698528,0.0544060405630835,0.4554420673710088,0.1206356639058796,0.4017384178641459
0.1888261289472914,0.324592466855922,0.4554420673710088,0.12048933243583365,0.4017384178641459
0.23691065000438993,0.16339371945330564,0.4554420673710088,0.13459568614826303,0.4017384178641459
0.1888261289472914,0.324592466855922,0.3319383066522286,0.06617109075477773,0.031110070531768563
0.07629722848195733,0.23708624776844509,0.3319383066522286,0.13184465451139923,0.258684772747227
0.07629722848195733,0.324592466855922,0.4554420673710088,0.06617109075477773,0.4017384178641459
0.2097222628698528,0.23708624776844509,0.4554420673710088,0.13184465451139923,0.4017384178641459
0.07629722848195733,0.16339371945330564,0.3319383066522286,0.10603178319529398,0.258684772747227
0.23691065000438993,0.324592466855922,0.4554420673710088,0.13801984254733823,0.4017384178641459
0.07629722848195733,0.324592466855922,0.3319383066522286,0.10603178319529398,0.258684772747227
0.23691065000438993,0.23708624776844509,0.03134420088384208,0.10603178319529398,0.105417191021101
0.07629722848195733,0.22052152535924377,0.3319383066522286,0.1206356639058796,0.258684772747227
0.2097222628698528,0.23708624776844509,0.03195879305803506,0.05209400333635752,0.105417191021101
0.1888261289472914,0.23708624776844509,0.3319383066522286,0.10603178319529398,0.105417191021101
0.04568468494834499,0.23708624776844509,0.3319383066522286,0.13801984254733823,0.1558722818929439
0.07629722848195733,0.16339371945330564,0.3319383066522286,0.13011794316485703,0.1558722818929439
0.03052474465158477,0.324592466855922,0.3319383066522286,0.06617109075477773,0.1558722818929439
0.23691065000438993,0.23708624776844509,0.3319383066522286,0.13801984254733823,0.258684772747227
0.2097222628698528,0.324592466855922,0.03134420088384208,0.1206356639058796,0.258684772747227
0.1888261289472914,0.324592466855922,0.4554420673710088,0.1206356639058796,0.4017384178641459
0.2097222628698528,0.324592466855922,0.012877169364043432,0.10603178319529398,0.105417191021101
0.04269952295940765,0.324592466855922,0.4554420673710088,0.1206356639058796,0.4017384178641459
0.07629722848195733,0.324592466855922,0.3319383066522286,0.13184465451139923,0.1558722818929439
0.2097222628698528,0.324592466855922,0.4554420673710088,0.06617109075477773,0.4017384178641459
0.2097222628698528,0.23708624776844509,0.13564927273259386,0.05209400333635752,0.258684772747227
0.23691065000438993,0.0544060405630835,0.13564927273259386,0.13459568614826303,0.258684772747227
0.1888261289472914,0.16339371945330564,0.4554420673710088,0.13011794316485703,0.4017384178641459
0.04568468494834499,0.324592466855922,0.3319383066522286,0.12048933243583365,0.031110070531768563
0.12473294506716615,0.22052152535924377,0.3319383066522286,0.1206356639058796,0.258684772747227
0.23691065000438993,0.23708624776844509,0.4554420673710088,0.13459568614826303,0.4017384178641459
0.23691065000438993,0.22052152535924377,0.03134420088384208,0.13011794316485703,0.105417191021101
0.12473294506716615,0.22052152535924377,0.3319383066522286,0.13011794316485703,0.258684772747227
0.1888261289472914,0.23708624776844509,0.4554420673710088,0.13801984254733823,0.4017384178641459
0.12473294506716615,0.324592466855922,0.3319383066522286,0.13184465451139923,0.1558722818929439
0.12473294506716615,0.22052152535924377,0.3319383066522286,0.13011794316485703,0.105417191021101
0.12473294506716615,0.22052152535924377,0.3319383066522286,0.13011794316485703,0.258684772747227
0.07629722848195733,0.22052152535924377,0.03195879305803506,0.13184465451139923,0.258684772747227
0.2097222628698528,0.324592466855922,0.4554420673710088,0.05209400333635752,0.4017384178641459
0.04568468494834499,0.23708624776844509,0.3319383066522286,0.13011794316485703,0.258684772747227
0.2097222628698528,0.22052152535924377,0.03134420088384208,0.12048933243583365,0.258684772747227
0.2097222628698528,0.23708624776844509,0.03134420088384208,0.1206356639058796,0.105417191021101
0.04269952295940765,0.16339371945330564,0.4554420673710088,0.13801984254733823,0.4017384178641459
0.23691065000438993,0.23708624776844509,0.4554420673710088,0.13459568614826303,0.4017384178641459
0.23691065000438993,0.324592466855922,0.13564927273259386,0.10603178319529398,0.258684772747227
0.1888261289472914,0.23708624776844509,0.4554420673710088,0.12048933243583365,0.04717726594281366
0.23691065000438993,0.23708624776844509,0.4554420673710088,0.13184465451139923,0.4017384178641459
0.12473294506716615,0.22052152535924377,0.3319383066522286,0.13459568614826303,0.105417191021101
0.1888261289472914,0.16339371945330564,0.4554420673710088,0.13459568614826303,0.4017384178641459
0.2097222628698528,0.16339371945330564,0.4554420673710088,0.13011794316485703,0.4017384178641459
0.1888261289472914,0.16339371945330564,0.4554420673710088,0.13011794316485703,0.4017384178641459
0.03052474465158477,0.22052152535924377,0.3319383066522286,0.13801984254733823,0.258684772747227
0.2097222628698528,0.22052152535924377,0.03134420088384208,0.13801984254733823,0.258684772747227
0.1888261289472914,0.0544060405630835,0.4554420673710088,0.13459568614826303,0.4017384178641459
0.23691065000438993,0.16339371945330564,0.4554420673710088,0.13459568614826303,0.04717726594281366
0.23691065000438993,0.324592466855922,0.4554420673710088,0.12048933243583365,0.4017384178641459
0.07629722848195733,0.324592466855922,0.3319383066522286,0.13184465451139923,0.1558722818929439
0.1888261289472914,0.23708624776844509,0.4554420673710088,0.13184465451139923,0.4017384178641459
0.12473294506716615,0.23708624776844509,0.3319383066522286,0.13184465451139923,0.258684772747227
0.2097222628698528,0.16339371945330564,0.13564927273259386,0.13459568614826303,0.258684772747227
0.23691065000438993,0.23708624776844509,0.4554420673710088,0.13459568614826303,0.4017384178641459
0.04269952295940765,0.0544060405630835,0.03134420088384208,0.13459568614826303,0.105417191021101
0.2097222628698528,0.16339371945330564,0.4554420673710088,0.13459568614826303,0.4017384178641459
0.23691065000438993,0.324592466855922,0.4554420673710088,0.13184465451139923,0.4017384178641459
0.04568468494834499,0.324592466855922,0.4554420673710088,0.10603178319529398,0.031110070531768563
0.04269952295940765,0.22052152535924377,0.4554420673710088,0.13801984254733823,0.4017384178641459
0.2097222628698528,0.23708624776844509,0.4554420673710088,0.13801984254733823,0.4017384178641459
0.07629722848195733,0.22052152535924377,0.4554420673710088,0.13801984254733823,0.4017384178641459
0.12473294506716615,0.22052152535924377,0.3319383066522286,0.13184465451139923,0.258684772747227
0.12473294506716615,0.23708624776844509,0.3319383066522286,0.10603178319529398,0.258684772747227
0.12473294506716615,0.22052152535924377,0.3319383066522286,0.1206356639058796,0.258684772747227
0.2097222628698528,0.22052152535924377,0.4554420673710088,0.13011794316485703,0.4017384178641459
0.07629722848195733,0.23708624776844509,0.3319383066522286,0.13184465451139923,0.1558722818929439
0.04269952295940765,0.23708624776844509,0.4554420673710088,0.05209400333635752,0.4017384178641459
0.2097222628698528,0.324592466855922,0.4554420673710088,0.13801984254733823,0.4017384178641459
0.021247329450671662,0.22052152535924377,0.3319383066522286,0.1206356639058796,0.1558722818929439
0.1888261289472914,0.22052152535924377,0.3319383066522286,0.10603178319529398,0.1558722818929439
0.12473294506716615,0.16339371945330564,0.4554420673710088,0.13801984254733823,0.4017384178641459
0.23691065000438993,0.22052152535924377,0.13564927273259386,0.05209400333635752,0.258684772747227
0.023354502619333313,0.324592466855922,0.3319383066522286,0.10603178319529398,0.258684772747227
0.2097222628698528,0.23708624776844509,0.4554420673710088,0.13801984254733823,0.4017384178641459
0.04269952295940765,0.23708624776844509,0.13564927273259386,0.13801984254733823,0.258684772747227
0.2097222628698528,0.23708624776844509,0.4554420673710088,0.13184465451139923,0.4017384178641459
